"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WESD","WESF","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-08-29",,,"1.35","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-08-30",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-08-31",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-09-01",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-09-02",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-09-03",,,"0.31","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-09-04",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-09-05",,,"0.52","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-09-06",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-09-07",,,"0.03","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-09-08",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-09-09",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-09-10",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-09-11",,,"0.01","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-09-12",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-09-13",,,"0.01","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-09-14",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-09-15",,,"0.12","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-09-16",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-09-17",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-09-18",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-09-19",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-09-20",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-09-21",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-09-22",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-09-23",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-09-24",,,"0.03","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-09-25",,,"0.03","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-09-26",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-09-27",,,"0.35","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-09-28",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-09-29",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-09-30",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-10-01",,,"0.06","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-10-02",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-10-03",,,"0.37","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-10-04",,,"0.20","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-10-05",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-10-06",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-10-07",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-10-08",,,"0.37","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-10-09",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-10-10",,,"0.06","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-10-11",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-10-12",,,"0.06","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-10-13",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-10-14",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-10-15",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-10-16",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-10-17",,,"1.86","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-10-18",,,"0.03","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-10-19",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-10-20",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-10-21",,,"0.01","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-10-22",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-10-23",,,"0.74","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-10-24",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-10-25",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-10-26",,,"0.05","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-10-27",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-10-28",,,"1.51","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-10-29",,,"0.06","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-10-30",,,"0.07","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-10-31",,,"0.08","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-11-01",,,"0.31","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-11-02",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-11-03",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-11-04",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-11-05",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-11-06",,,"0.27","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-11-07",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-11-08",,,"0.42","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-11-09",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-11-10",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-11-11",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-11-12",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-11-13",,,"0.08","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-11-14",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-11-15",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-11-16",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-11-17",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-11-18",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-11-19",,,"0.33","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-11-20",,,"0.14","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-11-21",,,"0.12","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-11-22",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-11-23",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-11-24",,,"0.24","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-11-25",,,"0.94","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-11-26",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-11-27",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-11-28",,,"0.47","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-11-29",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-11-30",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-12-01",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-12-02",,,"1.05","9.1","8.0",,,,,"1.1","1.1",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-12-03",,,"0.61","6.2","13.0",,,,,,"0.6",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-12-04",,,"0.08","2.1","14.3",,,,,,"0.8",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-12-05",,,"0.00","0.0","14.0",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-12-06",,,"0.00","0.0","13.0",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-12-07",,,"0.08","1.1","13.0",,,,,,"0.1",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-12-08",,,"0.00","0.0","12.5",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-12-09",,,"0.00",,"11.0",,,,,,,,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-12-10",,,"0.62","0.0","3.5",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-12-11",,,"0.51","2.0","2.0",,,,,,"0.4",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-12-12",,,"0.00","0.0","1.5",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-12-13",,,"0.00","0.0","1.5",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-12-14",,,"1.31","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-12-15",,,"0.15","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-12-16",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-12-17",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-12-18",,,"0.41","2.7","2.5",,,,,"0.4","0.4",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-12-19",,,"0.04","0.5","3.0",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-12-20",,,"0.00","0.0","2.5",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-12-21",,,"0.00","0.0","2.5",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-12-22",,,"0.00","0.0","20.0",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-12-23",,,"0.00","0.0","2.0",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-12-24",,,"0.00","0.0","1.0",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-12-25",,,"0.00","0.0","1.0",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-12-26",,,"0.00","0.0","0.5",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-12-27",,,"0.01","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-12-28",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-12-29",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-12-30",,,"0.46","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-12-31",,,"1.38","2.1","1.0",,,,,,"0.4",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-01-01",,,"0.00","0.0","1.0",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-01-02",,,"0.00","0.0","1.0",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-01-03",,,"0.00","0.0","1.0",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-01-04",,,"0.03","0.0","0.5",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-01-05",,,"0.21","0.0","0.5",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-01-06",,,"0.00","0.0","0.5",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-01-07",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-01-08",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-01-09",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-01-10",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-01-11",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-01-12",,,"0.06","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-01-13",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-01-14",,,"0.01","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-01-15",,,"0.02","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-01-16",,,"0.16","0.5","0.5",,,,,,"0.1",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-01-17",,,"0.03","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-01-18",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-01-19",,,"0.53","5.8","5.5",,,,,"0.5","0.5",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-01-20",,,"0.00","0.0","5.0",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-01-21",,,"0.00","0.0","4.5",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-01-22",,,"0.00","0.0","3.0",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-01-23",,,"0.00","0.0","3.0",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-01-24",,,"0.00","0.0","2.0",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-01-25",,,"0.00","0.0","2.5",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-01-26",,,"0.49","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-01-27",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-01-28",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-01-29",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-01-30",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-01-31",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-02-01",,,"0.01","0.2","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-02-02",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-02-03",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-02-04",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-02-05",,,"0.07","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-02-06",,,"0.29","0.8","0.8",,,,,,"0.3",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-02-07",,,"0.40","0.0","0.5",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-02-08",,,"0.23","0.0","0.5",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-02-09",,,"0.00","0.0","0.5",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-02-10",,,"0.11","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-02-11",,,"0.11","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-02-12",,,"0.09","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-02-13",,,"0.79","2.0","2.0",,,,,,"0.6",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-02-14",,,"0.00","0.0","2.0",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-02-15",,,"0.00","0.0","1.5",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-02-16",,,"0.00","0.0","1.0",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-02-17",,,"0.00","0.0","1.0",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-02-18",,,"0.00","0.0","0.5",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-02-19",,,"0.46","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-02-20",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-02-21",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-02-22",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-02-23",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-02-24",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-02-25",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-02-26",,,"0.03","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-02-27",,,"0.93","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-02-28",,,"0.08","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-02-29",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-03-01",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2020-03-02",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
